NAME,LATITUDE,LONGITUDE
Güvenlikli Site İçerisinde Lüks Oda,41.01869,28.64439
Private room in Istanbul,40.91153,29.19371
Nazım Hikmet's Palace in Kadıköy,40.9918,29.03219
DREAM ROOM.....,41.07393,29.018
Super VİP Hotel Appartments İstanbul,41.08414,28.9866
Pera Colour House(Yellow) in Taksim with Balcony,41.03647,28.97204
Pera Purple House in Taksim with Balcony,41.03676,28.97177
Pera Pink House in Taksim,41.03458,28.97358
Pera Green House in Taksim,41.03488,28.97236
Pera Colour House (Blue house) in Taksim,41.03528,28.974
This is Kadıköy. A comfy room in the city center.,40.98731,29.02774
Family House King Terass,41.14349,29.04562
Bahattin's Home,41.00502,28.96963
English,40.90236,29.2159
TAKSİM MEYDANINA SADECE 100M METRE UZAKLIKTA DAİRE,41.03803,28.98152
2+1 Rooms Hotel Apartment With Reception İn Taksim,41.0376,28.9815
Tuyap Exibition Center,41.02623,28.62763
FAMILY  FLAT (1+1),41.05075,28.98147
Gensi Home,41.04269,29.00525
"Tarabya Palas Suit/
Family House Garden.D2",41.14349,29.04562
2oda1 salon . 1 odasi kiralik. Cok sakin ve temiz,41.07579,28.9954
2 min from Galata tower w/a View,41.02762,28.97406
Amazing Luxury Accomodation.,40.96019,28.83669
DAIRE :6️⃣ 1+0 big room (for4people) TAKSİM SQUARE,41.03861,28.98315
Central Home @Istanbul,41.0034,29.03359
Beykoz Korusu,41.12434,29.10381
REZIDANSTA YASAMMM,40.99071,29.28195
Duplex house at central location,41.05313,28.97049
Evim,40.91875,29.15524
A house of the rising sun with a splendid location,40.99046,29.02343
EMA HOTEL,41.00539,28.60136
Cosy Room in the Center of Kadıköy,40.99481,29.0294
"Tarabya Palas Suit/Klas Family House
Garden D4",41.14349,29.04562
TUĞRA SUİTE,40.9895,29.02802
"Luxury rooms with private bath, foreigners only",40.97577,29.05959
luxury apt n Istanbul maslak nice views n balcony,41.1324,29.04211
Etiler Luxury House,41.07706,29.02769
Apartman Dairesi,41.02412,29.0185
Central and Clean Apartment in Beşiktaş,41.0476,29.00274
Very Central Flat in Beşiktaş,41.04637,28.99952
"Center of Istanbul, a retro house close by Square!",41.03607,28.98952
Heart of Asian side,40.97658,29.06321
Comfortable & cozy room. 2 mins to metro station.,41.0878,29.00443
Taksim Yazıcı  Triblex Home,41.03366,28.98572
lovely apartment in great location in Moda/Kadıköy,40.98756,29.02316
The best position inistanbul&familyroomwithbalcony,41.00514,28.96427
Kadıköy’e çok yakın seçkin muhitte günlük oda,40.98392,29.07018
2bedroom 1livingroom with little Hagia Sophia view,41.00351,28.97107
2 bedroom 1 living room apartment in Sultanahmet,41.00423,28.97179
Kadıköy boğa heykeline 5 dakika,41.01187,28.93928
Far pavilion,40.81956,29.2746
Istanbul Under Your Feet! Studio Flat / 38th Floor,40.99233,29.08634
Taksim Square Apartmant,41.03432,28.98676
Bohemian house with garden,40.9888,29.0305
Suite double Room,41.03439,28.98468
Sıfır Temiz Daire 4 yatak.,41.02642,28.67153
Peaceful and Warm,41.06999,28.98525
Cosy studio at the heart of İstanbul (GALATA),41.02722,28.97759
4 bed room middle in taksim,41.03468,28.98478
Furnished Room in Fatih / Istanbul,41.01006,28.93818
Clean and friendly,40.98136,29.07373
Comfy Balcony Room,40.97381,29.07075
VBA SUİTEN (3 bedroom+1 Living room),41.08484,28.9863
Yeşillik ve huzur bir ortamda konaklama,40.97732,28.67475
Fulya'da Temiz Merkezi Daire,41.06414,29.00022
Luxury home (12th floor) perfect view Bahcesehir,41.06379,28.67746
STUNNING 1B  APARTMENT IN THE HEART OF THE CITY,41.0335,28.98123
Superior Suite in the Heart of the City,41.02913,28.9729
LUXURY HOTEL,41.03605,28.98234
Suite Room&Terrace/Closer to Galata,41.02638,28.97283
TAKSiM CHEAP ROOM,41.04681,28.9828
Taxim Cozy Central Studio Apartment,41.03762,28.98327
Exclusive Luxury Flat in the Heart of the City,41.0223,29.01581
Cozy apartment in a lovely neighbourhood,40.97964,29.07382
Superior Studio Flat With Balcony 2 nd Floor,41.03593,28.98094
Deluxe Roof Top Loft Flat with Balcony 4 rd Floor,41.03667,28.98183
NEF Inistanbul Fully Furnished 2+1 Flat,41.02593,28.89949
Full Eşyalı Studio Daire (en az 1 hafta kiralama),41.17632,28.89041
Экономная квартира в Таксиме,41.04185,28.98202
DELUXE ROOM,41.03684,28.98285
SUIT_ BASEMENT,40.81615,29.29521
Ekonomik dayre Taksımde,41.04005,28.98218
SUPERİOR ROOM,41.03625,28.98221
COSY ROOM,41.03767,28.98102
DELUXE TAKSİM (Breakfast included),41.03587,28.98119
Clean and Simple Room at Çekmeköy,41.02863,29.17847
İstanbul Birden fazla bölümden oluşan bina,41.00526,28.93153
BRIGHT APART FOR 6 PAX,41.00457,28.97184
Sea View Balcony Top Floor 3-be Marmara Apartment,41.00658,28.96998
Manzarali kartal yuvasi gibi bir çatı Dairesi,40.97349,29.10429
2 BDR APARTMENT IN TAKSIM,41.04286,28.98265
"Comfortable,clean fully-furnished 2 bedroom flat",41.03021,29.03151
Old City Room City View,41.00927,28.97445
GOOD LOCATION BETWEEN AIRPORT AND TOURISTIC PLACES,41.00084,28.89566
Family Triple Room,41.00983,28.97416
Kubilay Home,41.06965,28.90508
Küçükçekmece merkez de ulaşımı kolay oda,40.99288,28.77109
My Home,41.04392,28.99861
Tarabya Palas Suit/Garden Studyo-D3,41.1435,29.04563
RETRO TAXIM FLAT,41.03692,28.99301
BEST LOCATION! Bright 2BR Duplex w/ balcony by AYA,41.03096,28.98072
The best position in istanbul,41.00486,28.96372
"2BR, WIDE&FRESH, Netflix, Bağdat Av. KADIKOY",40.97463,29.05672
Teo's place,41.01362,29.13201
"Next to Tramway, Metrobus, Bus Lines Sea View Apt.",41.01268,28.90771
"Galata,Taksim,Cihangir,Karaköy'e yürüme mesafesi",41.02734,28.97728
İstanbul’da Merkezi konum,41.01495,29.01387
Cosy  Residence in Kadikoy,40.98929,29.0324
deniz manzaralı ve bahçeli müstakil şirin bir ev:),41.06678,29.04145
"Room in central historical building, Asmalimescit",41.02938,28.97298
Home,41.09735,28.99907
Fafi plaza,41.06184,28.97999
Ajda Haus...The apartment features 3 separate bedrooms and includes a kitchen with an oven and a dining area,41.05381,28.9942
In Beyoğlu/Pera Golden horn view Superb location,41.03066,28.97267
Two bedroom house featured in Interior Magazine,41.0274,28.9483
istanbul kadikoy de tarihi butik otel,40.99355,29.02787
Çekmeköy warm house in a complex,41.04358,29.26713
Koru içerisinde boğaza nazır,41.04307,29.05518
Cozy İstanbul..,41.06441,28.98925
BEST LOCATION! 2BD w/ balcony next to restaurants,41.03132,28.98274
Elite 3 Bedroom Family Residence 12,41.03278,29.11125
İstanbul Birden fazla bölümden oluşan bina,41.07379,28.99306
A lovely cosy house with roof at Ortaköy/Bosphorus,41.0513,29.01978
ALYS SUİT&APARTS,41.03855,28.97611
"One Room-Center of Cihangir, Beyoğlu-Near to Metro",41.03211,28.98638
Dublex'in üst katı,40.95043,29.11804
Cheap And Comfortable Private Room in the City,40.99651,28.62486
Authentic Suite at City Center,41.02679,28.97685
Cosy Penthouse,41.03736,28.96064
Spacious flat at Kandilli,41.06597,29.06736
TAKSİM(MUHTAR BEY CADDESİ),41.04047,28.98288
Esenyurt,41.01856,28.68603
Comfortable and Cozy Private Room,41.05014,28.97983
Bizimkentte Temiz Oda,41.01372,28.63851
Wood Concept Flat in City Center Near Metro 2m,41.05551,28.98599
COZY ROOM IN TAKSIM WITH SHINY BALCONY ! ENJOY :D,41.04189,28.98425
Black&White Concept Flat in City Center Near Metro,41.0555,28.98608
Best Cozy Flat in City Center Near to Metro 2min,41.0555,28.98603
İstanbul Residences & Hotels,41.01825,28.91067
Top floor of a dublex .Great place to live.,41.00631,29.03658
Triple Room with Sea view,41.00166,28.97395
S2 Flat,40.98695,29.02839
Cosy room at Cihangir,41.03246,28.98619
Central and peaceful flat in Kadikoy,40.99394,29.02675
En Güzel Eviniz,41.01389,28.86654
Spacious studio flat with garden and big terrace,41.03617,28.99263
Bağdat cad lux eşyalı daire yeni bina cift banyolu,40.96633,29.07709
Bagdat caddesinde lux esyali ozel dosenmis yeni,40.96639,29.07696
COZY ROOM NEXT TO METRO IN HEART OF ISTANBUL,41.01284,28.94582
A private room on the Historical Peninsula,41.0134,28.93539
Istanbulun gobeginde eksiksiz bir residans dairesi,41.04177,28.98195
MepHouse D4,41.04367,29.00457
MepHouse D9,41.04367,29.00457
Romantic studio with stunning Galata Tower View,41.02832,28.9739
Apartment with city view in Beyoğlu 4,41.03128,28.97242
Apartment in Beyoglu with kitchnette - 1,41.03267,28.97103
MepHouse D12,41.04387,29.00462
MepHouse D13,41.0406,29.00515
MepHouse D14,41.0406,29.00515
Deniz ve Doğanın kucağında huzur.....,41.15297,29.73414
Quite and LOVELY like your HOME),41.03495,28.97237
SALACAK,41.01439,29.0119
Nice spot to explore the city,41.03212,28.97816
A nice apartment in Beyoğlu,41.03781,28.97491
Cosy Room in Central Uskudar,41.02802,29.02594
In  The Heart of Kadikoy,40.99427,29.02494
Trendy Studio w/Sea View Terrace at Best Location,41.02556,28.9736
Just Added a Terrace!! Studio in a Best Location,41.02558,28.97356
Bright High Ceiling Charming Loft 4 Bed Views!,41.03386,28.98849
Zin D Home Alemdağ,41.02859,29.24092
Zin D Home Alemdağ,41.02706,29.24044
Zin D Home Alemdağ,41.02895,29.24029
Liliy’s Room Peaceful Apartment in Center of Moda,40.98462,29.029
Sıfır daire,41.06062,28.96085
"İstanbul Kadıköy
Metro Yanı
Sahile 5 dk",40.96292,29.10316
Cozy apartment with open terrace,41.0768,28.98476
Two Bedroom Apartment with own TURKISH BATH,41.03133,28.98151
Eksiksiz 3+1 evimi haftasonları kiralıyorum.,41.00742,28.54616
Kervansaray,41.04746,28.86781
Cozy flat in Cihangir,41.02966,28.98325
İSTANBUL BEYKOZDA EŞSİZ DOĞA MANZARALI LÜKS VİLLA,41.11659,29.147
"Anadolu Hospital - Airport , Car&Transfer&swimpl",40.89767,29.36023
"Room for rent at Besiktas, close to Nisantasi.",41.04846,29.00148
ESSENORA,41.0757,28.91237
peaceful room for animal lovers,41.00972,29.01302
Deluxe Suite - Villa Sphendone Suite,41.00478,28.97189
Sufra Residence 2+1,41.03989,28.98388
Kağıthane 2+1,41.0715,28.97787
So Chic Flat in İstanbul  Turkey,40.99796,29.09991
"Tatlı, huzurlu",41.03547,28.98678
4.th Floor + 4 Person + Terrace + Kitchen,41.03466,28.9756
Joyful Served Apartments in Harbiye,41.04671,28.98499
Center of kadıköy,40.98784,29.03125
At the center with silence& peace,41.00708,29.05146
taksim meydana 5 dakika mesafede müthiş 1+1 daire,41.04274,28.98425
Baran hoom,41.03797,28.97786
With Living Room 2+1,41.03983,28.98453
Etilerde merkezi konaklama,41.08769,29.03177
With Living Room 2+1,41.04076,28.98653
With Living Room 2+1,41.04078,28.98454
2+1 Daire,41.03738,28.79479
"Luxe Flat 24'th Floor, SERVICED 2 Bedroom +Terrace",41.11999,29.00925
BirdhouseA :),41.07217,29.04138
Global Suites - Standart  Room,41.04469,28.98261
Global Suites - Family Room,41.04383,28.98333
Global Suites Hotel - ÇİFT KİŞİLİK STUDIO,41.04584,28.98232
Aile ve güvenilir Apartman,41.03012,29.02908
Caferağa Rıhtım,40.98882,29.02459
Maison st. NIAN - Taksim,41.03351,28.98487
❤️ HOTEL ROOM★Very Central★Breakfast★Strong WIFI,41.05359,28.94744
ev,40.93304,29.12339
Luxury apartment in the best location.,41.01484,28.94396
Tek Kisilik Oda Anti Stress Liman Yatak - SuB Karakoy Hotel,41.02591,28.97783
Cift Kisilik Oda Anti Stress Liman Yatak - SuB Karakoy Hotel,41.0251,28.97784
Tuzla Polat Sitesi Mobilyali Ters Dubleks Daire,40.81469,29.28728
Çiftkişilik oda ve özel banyo-Doubleroom w bath.,41.02885,28.97882
Cosy & Central House in Cihangir,41.03181,28.98644
Global Suites Hotel - Terrace Suite,41.04547,28.9828
"Cosy, Relaxing Apartment in the Centre of the City",41.05795,28.99297
Kadıköy’de güvenlikli sitede özel oda,40.98959,29.04482
"Istanbul, Atasehir Studio Residence Flat",40.991,29.10548
Istanbul Kayasehir Suites,41.12075,28.77127
Living in the sea,41.03751,28.43921
Şehremini Oda,41.01157,28.93115
Elephant House... Building number 63 -- (65/3),41.02796,28.97702
Prıvate-Studıo ın the Heart of Hıstorıcal Istanbul,41.00422,28.97225
Otel Buhara,41.00305,28.97066
Veni Vidi Dormi Hostel,41.01506,29.02013
"Cityloft 36, 2+1 Special Flat / Ataşehir",40.97973,29.10831
"seaside islands panorama, residence 5star comfort",40.8902,29.17702
2+1 evime bayan ev arkadaşı arıyorum,41.02833,28.6335
"ETILER BEBEKOY
Bebek sahile yurume mesafeli daire",41.17484,29.61969
Prıvate Hotel Room/Heart of Hıstorıcal Istanbul,41.00295,28.9725
Prıvate Hotel Room/Next to the Blue Mosque,41.00452,28.97056
Avcılar'da İstanbul Üniversitesine Yakın Ev,40.98101,28.72842
Luxury house room in Bağdat street,40.96499,29.07349
No reservaision,41.04441,28.97733
Evim,41.01547,28.9305
"İstanbul, Sultan Ahmet,Galata, Eminönü",41.06422,28.65555
Günlük,40.92737,29.13714
Comfy Double Room,40.9723,29.06923
Luxury and Comfy Central Room,41.08594,29.00391
Şişli bölgesinde 4+1 manzaralı dubleks daire,41.06129,28.99624
From Past to Today #oldtown #modernapertment,41.03657,28.98714
"Karakoy loft apartment in historical
Building",41.02515,28.97712
Three-Bedroom  (6pax) Wth Kitchen Basement Floor,41.00491,28.96866
GALATA COMFY HOME,41.02625,28.97649
Peaceful & Clean Double Bedroom For Travellers,40.99769,29.03847
Deluxe Double Room Ground Floor With Kitchen,41.00488,28.9708
Minnoş,41.07307,28.99494
Şişli Campucity Kız Öğrenci Yurdu,41.06817,28.99957
Magnificent Bosphorus View in Cihangir,41.03142,28.98641
Moda’nın En Güzel Yerinde Oda,40.98238,29.02355
Retro Design - Raven Suite 1+1 Taksim Istanbul,41.03532,28.98011
Retro Design - Raven Suite 1+1 Beyoglu Istanbul,41.03578,28.98165
a private room has a view of Golden Horn,41.03782,28.95496
AT THE HEART OF THE CITY AT BEYOGLU 2 BEDROOM FLAT,41.03636,28.973
beautiful view of the Bosphorus,41.04558,29.01066
"We host people to make a new friends ,to know more",41.07573,28.99848
İstanbul un merkez ilçesinde üsküdarda ev,41.0215,29.02225
"GREAT LOC, GREAT DECOR, NEWLY RENOVATED 1 BDR",41.03056,28.98213
Waterfront Penthouse Apt. with a Stunning View,41.03515,28.99293
"Studio close to Cevahir Metro & Nisantasi, Sisli",41.06042,28.99297
Ataşehir Kadıköy Merkez Ultralüx 1+1 Daire,40.99494,29.08577
Evime ev arkadaşı arıyorum,41.02136,29.02013
"20 min to taksim square ,,private in a safe place",41.07508,28.99819
New Flat with 1 Bedroom - Yepyeni 1+1 Daire,41.0232,28.90281
1+1 flat at Medikule residence-başakşeir/istanbul,41.09424,28.77429
The best position in istanbul near grand bazaar,41.00552,28.96496
Clean and Comfortable apt with beautiful view,41.04184,28.67931
"Cosy and Clean House , Osmanbey / Sisli",41.04554,28.98116
Big  private room with balkony in fatih,41.01804,28.94672
Cozy Studio at a Historical Building,41.029,28.97659
"It is big shared room with3 beds, near in downtown",41.07563,28.99698
Vintage Flat in Beylikdüzü,41.00836,28.6403
Lovely Room in the Center of Yeldeğirmeni/Kadıköy,40.99564,29.03107
Old City Cozy Double Room Balat,41.03313,28.94722
Twin Room in Balat Near Taksim,41.03329,28.9488
3 BDR DUBLEX RESIDENCE IN TAKSIM,41.04211,28.98227
Spacious 1 Bedroom Apartment Near Taksim,41.03248,28.94795
Family Studio Perfect Location in Fener/Balat,41.03105,28.94892
Studio with Magnificent Halic view near Taksim,41.0329,28.94761
Cozy house 10 min from SAW airport w/ King Bed,40.89386,29.35227
Old City Cozy Room with Private bathroom in Balat,41.03104,28.94787
1+1 KLİMALI WİFİLİ HASTANE ADLİYE YAKINI DAİRE 1,40.9091,29.17865
1+1 KLİMALI WİFİLİ DAİRE 2,40.9091,29.17865
1+1 WİFİLİ VE KLİMALI DAİRE 3,40.9091,29.17865
1+1 WİFİLİ VE KLİMALI HASTANE METRO YAKINI DAİRE 5,40.9091,29.17865
1+1 WİFİ VE KLİMALI DAİRE 6,40.9091,29.17865
Taksim Renovated and neat apartment No.3,41.03684,28.97497
Best of Yeldeğirmeni/Kadıköy,40.99462,29.03154
Taksim Renovated and neat apartment+backyard,41.035,28.97349
1+1 HASTANE ADLİYE YAKIN WİFİLİ DAİRE 8,40.9091,29.17865
Sakin bir mahalleden her yere kolay ulaşım,40.94554,29.11048
1+1 KARTAL YENİ ADLİYE METRO YAKIN DAİRE 9,40.9091,29.17865
Evimde misafir ağırlamaktan memnuniyet duyyucam,41.02286,29.02046
1+1 E5 ADLİYE HASTANE YAKIN DAİRE 12,40.9091,29.17865
1+1 ULAŞIM BASİT WİFİLİ 7/24 AÇIK DAİRE 13,40.9091,29.17865
1+1 WİFİLİ KLİMALI HİJYEN DAİRE 14,40.9091,29.17865
blue tower studio+free gym and pool and wifi,40.91334,29.15928
1+1 ADLİYE-E5-METRO YÜRÜME MESAFESİ DAİRE 15,40.9091,29.17865
1+1 (4-5 KİŞİLİK ) WİFİLİ LÜKS DAİRE 7,40.9091,29.17865
1+1 (4-5 KİŞİLİK) YENİ ADLİYE YAKINI DAİRE 10,40.9091,29.17865
KAPALI MUTFAKLI LÜKS ÇATI KATI 1+1 SUİTE 19,40.9091,29.17865
Full Eşyalı Site İçi Daire,41.09654,28.97337
ONLY 3 MINUTES WALK TO TAKSIM SQUARE AND METRO,41.03999,28.98092
PERFECT LOCATION  CIHANGIR&TAKSIM,41.03267,28.98604
Cozy room in Taksim,41.03562,28.99103
Doğa içinde villa,41.06485,29.14847
Villa,41.06456,29.14942
"2+1 full house for families in ESENYURT, suits",41.02314,28.69598
Your Luxury home in TAKSİM,41.0366,28.97164
Cozy Flat with an Amazing View,40.95491,29.10871
Standard Room - Idylle Hotel,41.01153,28.97874
Deluxe Room - Idylle Hotel,41.0112,28.97753
Family Room - Idylle Hotel,41.01278,28.9791
Single Room - Idylle Hotel,41.01071,28.97771
Xxxxxx,41.0037,29.04062
Family Room with Sea view,41.00227,28.97554
Standard Double Room with Street view,41.00355,28.97477
Triple Room with Sea view,41.00319,28.97472
Small Cozy Apartment Close to The Airport,40.97409,29.23903
URBAN GROUND DUPLEX with a BALCONY & a SMALL PATIO,41.02595,28.97838
"Turkey, Istanbul Flat Taksim Sq. 3 Min Walk Deluxe",41.04012,28.98188
"Taksim, Beyoğlu, Turkey Deluxe Room Sq. 3 Min.Walk",41.04026,28.98175
Turkey Istanbul Flat Taksim Sq. 3Min Walk ViewRoom,41.04026,28.98175
Triple Room Istanbul Flat Taksim Square 3MinWalk,41.04026,28.98175
Girls!Looking guests for my pretty home in Üsküdar,41.02165,29.02034
Warmfull place for women only,41.0493,28.83183
